ts,ts_iso,ip_ver,proto,src_ip,src_port,dst_ip,dst_port,frame_len,dns_len,dns_id,qr,opcode,aa,tc,rd,ra,ad,cd,rcode,qdcount,ancount,nscount,arcount,qname,qtype,qtype_name,qclass,edns,edns_udpsize,do,ecs,ecs_scope,answers
1788253719.512099,2026-09-01T09:08:39.512099Z,6,udp,2001:db8:1::1d9,29665,2001:db8:53::53,53,112,50,40889,0,0,0,0,0,0,0,0,0,1,0,0,1,host-042.layanan.test.,1,A,1,1,1232.0,0,,,
1788253719.517404,2026-09-01T09:08:39.517404Z,6,udp,2001:db8:53::53,53,2001:db8:1::1d9,29665,272,210,40889,1,0,0,0,0,0,0,0,0,1,0,4,1,host-042.layanan.test.,1,A,1,1,1232.0,0,,,
1788253719.534862,2026-09-01T09:08:39.534862Z,6,udp,2001:db8:1::1eb,10942,2001:db8:53::53,53,111,49,60252,0,0,0,0,0,0,0,0,0,1,0,0,1,host-080.contoh.test.,1,A,1,1,1400.0,1,,,
1788253719.537651,2026-09-01T09:08:39.537651Z,6,udp,2001:db8:53::53,53,2001:db8:1::1eb,10942,127,65,60252,1,0,1,0,0,0,0,0,0,1,1,0,1,host-080.contoh.test.,1,A,1,1,1232.0,1,,,host-080.contoh.test. A 300 203.0.113.10
1788253719.587262,2026-09-01T09:08:39.587262Z,4,udp,192.0.2.101,59356,198.51.100.53,53,91,49,55408,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-002.cONToH.teST.,1,A,1,1,1232.0,1,,,
1788253719.589431,2026-09-01T09:08:39.589431Z,4,udp,198.51.100.53,53,192.0.2.101,59356,171,129,55408,1,0,0,0,0,0,0,0,0,1,0,2,1,HOsT-002.cONToH.teST.,1,A,1,1,1232.0,1,,,
1788253719.761539,2026-09-01T09:08:39.761539Z,6,udp,2001:db8:1::132,12789,2001:db8:53::53,53,112,50,12457,0,0,0,0,0,0,0,0,0,1,0,0,1,host-145.layanan.test.,15,MX,1,1,1400.0,1,,,
1788253719.7637,2026-09-01T09:08:39.763700Z,6,udp,2001:db8:53::53,53,2001:db8:1::132,12789,192,130,12457,1,0,0,0,0,0,0,0,0,1,0,2,1,host-145.layanan.test.,15,MX,1,1,1232.0,1,,,
1788253719.840908,2026-09-01T09:08:39.840908Z,4,udp,192.0.2.62,14631,198.51.100.53,53,90,48,60340,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-034.aRSIP.teST.,1,A,1,1,1232.0,1,,,
1788253719.888368,2026-09-01T09:08:39.888368Z,4,udp,198.51.100.53,53,192.0.2.62,14631,210,168,60340,1,0,0,0,0,0,0,0,0,1,0,3,1,hoSt-034.aRSIP.teST.,1,A,1,1,1232.0,1,,,
1788253720.135698,2026-09-01T09:08:40.135698Z,4,udp,192.0.2.69,42366,198.51.100.53,53,91,49,1757,0,0,0,0,0,0,0,1,0,1,0,0,1,host-177.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253720.138587,2026-09-01T09:08:40.138587Z,4,udp,198.51.100.53,53,192.0.2.69,42366,251,209,1757,1,0,0,0,0,0,0,1,0,1,0,4,1,host-177.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253720.168165,2026-09-01T09:08:40.168165Z,6,udp,2001:db8:1::1c,25891,2001:db8:53::53,53,111,49,25470,0,0,0,0,0,0,0,1,0,1,0,0,1,HosT-050.poRtAL.TeST.,2,NS,1,1,1232.0,1,,,
1788253720.17361,2026-09-01T09:08:40.173610Z,6,udp,2001:db8:53::53,53,2001:db8:1::1c,25891,231,169,25470,1,0,0,0,0,0,0,1,0,1,0,3,1,HosT-050.poRtAL.TeST.,2,NS,1,1,1232.0,1,,,
1788253720.271055,2026-09-01T09:08:40.271055Z,6,udp,2001:db8:1::55,36562,2001:db8:53::53,53,111,49,9620,0,0,0,0,0,0,0,0,0,1,0,0,1,host-162.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253720.272481,2026-09-01T09:08:40.272481Z,6,udp,2001:db8:53::53,53,2001:db8:1::55,36562,231,169,9620,1,0,0,0,0,0,0,0,0,1,0,3,1,host-162.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253720.293817,2026-09-01T09:08:40.293817Z,4,udp,192.0.2.209,22324,198.51.100.53,53,91,49,61683,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253720.298676,2026-09-01T09:08:40.298676Z,4,udp,198.51.100.53,53,192.0.2.209,22324,171,129,61683,1,0,0,0,0,0,0,0,0,1,0,2,1,host-000.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253720.409332,2026-09-01T09:08:40.409332Z,6,udp,2001:db8:1::61,56778,2001:db8:53::53,53,111,49,57523,0,0,0,0,0,0,0,0,0,1,0,0,1,HOst-309.pOrTAL.tEST.,1,A,1,1,1400.0,1,,,
1788253720.411542,2026-09-01T09:08:40.411542Z,6,udp,2001:db8:53::53,53,2001:db8:1::61,56778,271,209,57523,1,0,0,0,0,0,0,0,0,1,0,4,1,HOst-309.pOrTAL.tEST.,1,A,1,1,1232.0,1,,,
1788253720.847363,2026-09-01T09:08:40.847363Z,6,udp,2001:db8:1::12c,17279,2001:db8:53::53,53,111,49,4378,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-010.kaMPuS.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253720.849662,2026-09-01T09:08:40.849662Z,6,udp,2001:db8:53::53,53,2001:db8:1::12c,17279,231,169,4378,1,0,0,0,0,0,0,0,0,1,0,3,1,hOst-010.kaMPuS.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253720.93828,2026-09-01T09:08:40.938280Z,4,udp,192.0.2.233,25454,198.51.100.53,53,91,49,48242,0,0,0,0,0,0,0,0,0,1,0,0,1,host-177.kampus.test.,28,AAAA,1,1,4096.0,1,,,
1788253720.95412,2026-09-01T09:08:40.954120Z,4,udp,198.51.100.53,53,192.0.2.233,25454,181,139,48242,1,0,1,0,0,0,0,0,3,1,0,1,1,host-177.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253721.15244,2026-09-01T09:08:41.152440Z,4,udp,192.0.2.197,17486,198.51.100.53,53,91,49,56024,0,0,0,0,0,0,0,0,0,1,0,0,1,hoST-179.KampUS.TEST.,1,A,1,1,1232.0,1,,,
1788253721.184816,2026-09-01T09:08:41.184816Z,4,udp,198.51.100.53,53,192.0.2.197,17486,107,65,56024,1,0,1,0,0,0,0,0,0,1,1,0,1,hoST-179.KampUS.TEST.,1,A,1,1,1232.0,1,,,hoST-179.KampUS.TEST. A 300 203.0.113.10
1788253721.385207,2026-09-01T09:08:41.385207Z,6,udp,2001:db8:1::c5,23292,2001:db8:53::53,53,111,49,54940,0,0,0,0,1,0,0,0,0,1,0,0,1,Host-258.Contoh.teST.,1,A,1,1,1232.0,1,,,
1788253721.38711,2026-09-01T09:08:41.387110Z,6,udp,2001:db8:53::53,53,2001:db8:1::c5,23292,191,129,54940,1,0,0,0,1,0,0,0,0,1,0,2,1,Host-258.Contoh.teST.,1,A,1,1,1232.0,1,,,
1788253721.70249,2026-09-01T09:08:41.702490Z,6,udp,2001:db8:1::38,34371,2001:db8:53::53,53,112,50,22664,0,0,0,0,0,0,0,1,0,1,0,0,1,host-195.layanan.test.,1,A,1,1,1232.0,1,,,
1788253721.708088,2026-09-01T09:08:41.708088Z,6,udp,2001:db8:53::53,53,2001:db8:1::38,34371,232,170,22664,1,0,0,0,0,0,0,1,0,1,0,3,1,host-195.layanan.test.,1,A,1,1,1232.0,1,,,
1788253721.861411,2026-09-01T09:08:41.861411Z,6,udp,2001:db8:1::1ab,58276,2001:db8:53::53,53,111,49,22254,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.contoh.test.,16,TXT,1,1,1232.0,1,,,
1788253721.864961,2026-09-01T09:08:41.864961Z,6,udp,2001:db8:53::53,53,2001:db8:1::1ab,58276,271,209,22254,1,0,0,0,0,0,0,0,0,1,0,4,1,host-002.contoh.test.,16,TXT,1,1,1232.0,1,,,
1788253721.883138,2026-09-01T09:08:41.883138Z,6,udp,2001:db8:1::5a,26108,2001:db8:53::53,53,112,50,59805,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-085.LAYANAn.Test.,2,NS,1,1,1232.0,1,,,
1788253721.886905,2026-09-01T09:08:41.886905Z,6,udp,2001:db8:53::53,53,2001:db8:1::5a,26108,192,130,59805,1,0,0,0,0,0,0,0,0,1,0,2,1,HoST-085.LAYANAn.Test.,2,NS,1,1,1232.0,1,,,
1788253722.022752,2026-09-01T09:08:42.022752Z,4,udp,192.0.2.56,31996,198.51.100.53,53,91,49,39735,0,0,0,0,0,0,0,0,0,1,0,0,1,host-069.portal.test.,1,A,1,1,1232.0,0,,,
1788253722.024906,2026-09-01T09:08:42.024906Z,4,udp,198.51.100.53,53,192.0.2.56,31996,107,65,39735,1,0,1,0,0,0,0,0,0,1,1,0,1,host-069.portal.test.,1,A,1,1,1232.0,0,,,host-069.portal.test. A 300 203.0.113.10
1788253722.278884,2026-09-01T09:08:42.278884Z,4,udp,192.0.2.217,9561,198.51.100.53,53,90,48,42503,0,0,0,0,0,0,0,0,0,1,0,0,1,host-269.arsip.test.,1,A,1,1,1232.0,1,,,
1788253722.288384,2026-09-01T09:08:42.288384Z,4,udp,198.51.100.53,53,192.0.2.217,9561,106,64,42503,1,0,1,0,0,0,0,0,0,1,1,0,1,host-269.arsip.test.,1,A,1,1,1232.0,1,,,host-269.arsip.test. A 300 203.0.113.10
1788253723.521879,2026-09-01T09:08:43.521879Z,6,tcp,2001:db8:1::156,40887,2001:db8:53::53,53,125,49,36536,0,0,0,0,0,0,0,1,0,1,0,0,1,host-051.contoh.test.,1,A,1,1,1232.0,1,,,
1788253723.52418,2026-09-01T09:08:43.524180Z,6,tcp,2001:db8:53::53,53,2001:db8:1::156,40887,245,169,36536,1,0,0,0,0,0,0,1,0,1,0,3,1,host-051.contoh.test.,1,A,1,1,1232.0,1,,,
1788253723.849516,2026-09-01T09:08:43.849516Z,6,udp,2001:db8:1::1a0,19590,2001:db8:53::53,53,111,49,41432,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-054.kamPus.test.,28,AAAA,1,1,1232.0,1,,,
1788253723.851176,2026-09-01T09:08:43.851176Z,6,udp,2001:db8:53::53,53,2001:db8:1::1a0,19590,139,77,41432,1,0,1,0,0,0,0,0,0,1,1,0,1,HoST-054.kamPus.test.,28,AAAA,1,1,1232.0,1,,,HoST-054.kamPus.test. AAAA 300 2001:db8:abcd::10
1788253723.924016,2026-09-01T09:08:43.924016Z,6,udp,2001:db8:1::168,16036,2001:db8:53::53,53,110,48,56558,0,0,0,0,0,0,0,0,0,1,0,0,1,host-004.arsip.test.,1,A,1,1,1232.0,1,,,
1788253723.930081,2026-09-01T09:08:43.930081Z,6,udp,2001:db8:53::53,53,2001:db8:1::168,16036,230,168,56558,1,0,0,0,0,0,0,0,0,1,0,3,1,host-004.arsip.test.,1,A,1,1,1232.0,1,,,
1788253724.111063,2026-09-01T09:08:44.111063Z,6,udp,2001:db8:1::131,22862,2001:db8:53::53,53,111,49,40446,0,0,0,0,0,0,0,0,0,1,0,0,1,host-017.contoh.test.,2,NS,1,1,1400.0,1,,,
1788253724.121503,2026-09-01T09:08:44.121503Z,6,udp,2001:db8:53::53,53,2001:db8:1::131,22862,201,139,40446,1,0,1,0,0,0,0,0,3,1,0,1,1,host-017.contoh.test.,2,NS,1,1,1232.0,1,,,
1788253724.123693,2026-09-01T09:08:44.123693Z,6,udp,2001:db8:1::13f,63643,2001:db8:53::53,53,111,49,33292,0,0,0,0,0,0,0,0,0,1,0,0,1,hosT-015.KAMpUS.tESt.,2,NS,1,1,1232.0,1,,,
1788253724.127584,2026-09-01T09:08:44.127584Z,6,udp,2001:db8:53::53,53,2001:db8:1::13f,63643,141,79,33292,1,0,1,0,0,0,0,0,0,1,1,0,1,hosT-015.KAMpUS.tESt.,2,NS,1,1,1232.0,1,,,hosT-015.KAMpUS.tESt. NS 300 ns1.example.test.
1788253724.150939,2026-09-01T09:08:44.150939Z,6,udp,2001:db8:1::142,2656,2001:db8:53::53,53,111,49,60221,0,0,0,0,0,0,0,0,0,1,0,0,1,hoST-134.CONTOH.TeSt.,28,AAAA,1,1,1232.0,1,,,
1788253724.154511,2026-09-01T09:08:44.154511Z,6,udp,2001:db8:53::53,53,2001:db8:1::142,2656,191,129,60221,1,0,0,0,0,0,0,0,0,1,0,2,1,hoST-134.CONTOH.TeSt.,28,AAAA,1,1,1232.0,1,,,
1788253724.161985,2026-09-01T09:08:44.161985Z,4,udp,192.0.2.200,1685,198.51.100.53,53,91,49,13610,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-046.pORtAl.TEst.,43,DS,1,1,1400.0,1,,,
1788253724.170341,2026-09-01T09:08:44.170341Z,4,udp,198.51.100.53,53,192.0.2.200,1685,139,97,13610,1,0,1,0,0,0,0,0,0,1,1,0,1,hoSt-046.pORtAl.TEst.,43,DS,1,1,1232.0,1,,,hoSt-046.pORtAl.TEst. DS 300 12345 13 2 A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1
1788253724.17959,2026-09-01T09:08:44.179590Z,6,udp,2001:db8:1::5f,7387,2001:db8:53::53,53,111,49,10876,0,0,0,0,1,0,0,0,0,1,0,0,1,host-000.contoh.test.,48,DNSKEY,1,1,1232.0,1,,,
1788253724.181963,2026-09-01T09:08:44.181963Z,6,udp,2001:db8:53::53,53,2001:db8:1::5f,7387,191,129,10876,1,0,0,0,1,0,0,0,0,1,0,2,1,host-000.contoh.test.,48,DNSKEY,1,1,1232.0,1,,,
1788253724.279624,2026-09-01T09:08:44.279624Z,6,udp,2001:db8:1::1f3,22919,2001:db8:53::53,53,111,49,55961,0,0,0,0,0,0,0,0,0,1,0,0,1,host-070.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253724.283923,2026-09-01T09:08:44.283923Z,6,udp,2001:db8:53::53,53,2001:db8:1::1f3,22919,231,169,55961,1,0,0,0,0,0,0,0,0,1,0,3,1,host-070.kampus.test.,28,AAAA,1,1,1232.0,1,,,
1788253724.60111,2026-09-01T09:08:44.601110Z,4,udp,192.0.2.127,57353,198.51.100.53,53,91,49,46761,0,0,0,0,0,0,0,1,0,1,0,0,1,host-192.contoh.test.,2,NS,1,1,1400.0,1,,,
1788253724.609419,2026-09-01T09:08:44.609419Z,4,udp,198.51.100.53,53,192.0.2.127,57353,171,129,46761,1,0,0,0,0,0,0,1,0,1,0,2,1,host-192.contoh.test.,2,NS,1,1,1232.0,1,,,
1788253724.651307,2026-09-01T09:08:44.651307Z,4,udp,192.0.2.233,9235,198.51.100.53,53,90,48,58248,0,0,0,0,0,0,0,0,0,1,0,0,1,host-011.ArSip.test.,2,NS,1,1,1400.0,1,,,
1788253724.657059,2026-09-01T09:08:44.657059Z,4,udp,198.51.100.53,53,192.0.2.233,9235,210,168,58248,1,0,0,0,0,0,0,0,0,1,0,3,1,host-011.ArSip.test.,2,NS,1,1,1232.0,1,,,
1788253724.69615,2026-09-01T09:08:44.696150Z,6,udp,2001:db8:1::1d1,54268,2001:db8:53::53,53,111,49,18117,0,0,0,0,0,0,0,0,0,1,0,0,1,Host-015.KaMpuS.test.,2,NS,1,1,1232.0,0,,,
1788253724.701464,2026-09-01T09:08:44.701464Z,6,udp,2001:db8:53::53,53,2001:db8:1::1d1,54268,191,129,18117,1,0,0,0,0,0,0,0,0,1,0,2,1,Host-015.KaMpuS.test.,2,NS,1,1,1232.0,0,,,
1788253724.763925,2026-09-01T09:08:44.763925Z,4,udp,192.0.2.212,24918,198.51.100.53,53,92,50,19771,0,0,0,0,0,0,0,0,0,1,0,0,1,host-008.layanan.test.,28,AAAA,1,1,1232.0,1,,,
1788253724.785265,2026-09-01T09:08:44.785265Z,4,udp,198.51.100.53,53,192.0.2.212,24918,172,130,19771,1,0,0,0,0,0,0,0,0,1,0,2,1,host-008.layanan.test.,28,AAAA,1,1,1232.0,1,,,
1788253724.962234,2026-09-01T09:08:44.962234Z,6,udp,2001:db8:1::100,25871,2001:db8:53::53,53,112,50,20778,0,0,0,0,0,0,0,0,0,1,0,0,1,HOst-006.lAyanAn.Test.,1,A,1,1,1232.0,0,,,
1788253724.967756,2026-09-01T09:08:44.967756Z,6,udp,2001:db8:53::53,53,2001:db8:1::100,25871,128,66,20778,1,0,1,0,0,0,0,0,0,1,1,0,1,HOst-006.lAyanAn.Test.,1,A,1,1,1232.0,0,,,HOst-006.lAyanAn.Test. A 300 203.0.113.10
1788253725.258241,2026-09-01T09:08:45.258241Z,6,udp,2001:db8:1::126,34363,2001:db8:53::53,53,111,49,32383,0,0,0,0,0,0,0,0,0,1,0,0,1,host-162.kampus.test.,1,A,1,1,1232.0,1,,,
1788253725.264795,2026-09-01T09:08:45.264795Z,6,udp,2001:db8:53::53,53,2001:db8:1::126,34363,231,169,32383,1,0,0,0,0,0,0,0,0,1,0,3,1,host-162.kampus.test.,1,A,1,1,1232.0,1,,,
1788253725.74124,2026-09-01T09:08:45.741240Z,6,udp,2001:db8:1::70,56221,2001:db8:53::53,53,111,49,41350,0,0,0,0,0,0,0,0,0,1,0,0,1,host-019.kampus.test.,1,A,1,1,1232.0,1,,,
1788253725.743121,2026-09-01T09:08:45.743121Z,6,udp,2001:db8:53::53,53,2001:db8:1::70,56221,271,209,41350,1,0,0,0,0,0,0,0,0,1,0,4,1,host-019.kampus.test.,1,A,1,1,1232.0,1,,,
1788253725.772734,2026-09-01T09:08:45.772734Z,6,udp,2001:db8:1::123,51575,2001:db8:53::53,53,112,50,47215,0,0,0,0,0,0,0,0,0,1,0,0,1,host-012.layanan.test.,2,NS,1,1,1232.0,1,,,
1788253725.773437,2026-09-01T09:08:45.773437Z,6,udp,2001:db8:53::53,53,2001:db8:1::123,51575,272,210,47215,1,0,0,0,0,0,0,0,0,1,0,4,1,host-012.layanan.test.,2,NS,1,1,1232.0,1,,,
1788253725.923227,2026-09-01T09:08:45.923227Z,6,udp,2001:db8:1::1a,35992,2001:db8:53::53,53,111,49,33282,0,0,0,0,0,0,0,0,0,1,0,0,1,host-045.portal.test.,2,NS,1,1,1232.0,1,,,
1788253725.924369,2026-09-01T09:08:45.924369Z,6,udp,2001:db8:53::53,53,2001:db8:1::1a,35992,141,79,33282,1,0,1,0,0,0,0,0,0,1,1,0,1,host-045.portal.test.,2,NS,1,1,1232.0,1,,,host-045.portal.test. NS 300 ns1.example.test.
1788253726.213007,2026-09-01T09:08:46.213007Z,6,udp,2001:db8:1::1c1,48176,2001:db8:53::53,53,112,50,55474,0,0,0,0,0,0,0,0,0,1,0,0,1,host-239.layanan.test.,1,A,1,1,1232.0,1,,,
1788253726.220943,2026-09-01T09:08:46.220943Z,6,udp,2001:db8:1::2,20496,2001:db8:53::53,53,111,49,33339,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-349.CONToh.test.,16,TXT,1,1,1232.0,1,,,
1788253726.226024,2026-09-01T09:08:46.226024Z,6,udp,2001:db8:53::53,53,2001:db8:1::2,20496,271,209,33339,1,0,0,0,0,0,0,0,0,1,0,4,1,hoSt-349.CONToh.test.,16,TXT,1,1,1232.0,1,,,
1788253726.232057,2026-09-01T09:08:46.232057Z,6,udp,2001:db8:53::53,53,2001:db8:1::1c1,48176,128,66,55474,1,0,1,0,0,0,0,0,0,1,1,0,1,host-239.layanan.test.,1,A,1,1,1232.0,1,,,host-239.layanan.test. A 300 203.0.113.10
1788253726.317732,2026-09-01T09:08:46.317732Z,4,udp,192.0.2.142,44971,198.51.100.53,53,91,49,54824,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-031.kampUS.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253726.330934,2026-09-01T09:08:46.330934Z,4,udp,198.51.100.53,53,192.0.2.142,44971,171,129,54824,1,0,0,0,0,0,0,0,0,1,0,2,1,hoSt-031.kampUS.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253726.704883,2026-09-01T09:08:46.704883Z,6,udp,2001:db8:1::1ee,10347,2001:db8:53::53,53,111,49,14594,0,0,0,0,0,0,0,0,0,1,0,0,1,HOst-388.conTOH.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253726.708966,2026-09-01T09:08:46.708966Z,6,udp,2001:db8:53::53,53,2001:db8:1::1ee,10347,139,77,14594,1,0,1,0,0,0,0,0,0,1,1,0,1,HOst-388.conTOH.TESt.,28,AAAA,1,1,1232.0,1,,,HOst-388.conTOH.TESt. AAAA 300 2001:db8:abcd::10
1788253726.732965,2026-09-01T09:08:46.732965Z,6,udp,2001:db8:1::1dc,25497,2001:db8:53::53,53,110,48,36608,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-025.aRsip.test.,1,A,1,1,1232.0,0,,,
1788253726.738062,2026-09-01T09:08:46.738062Z,6,udp,2001:db8:53::53,53,2001:db8:1::1dc,25497,230,168,36608,1,0,0,0,0,0,0,0,0,1,0,3,1,hOst-025.aRsip.test.,1,A,1,1,1232.0,0,,,
1788253727.377448,2026-09-01T09:08:47.377448Z,6,udp,2001:db8:1::12d,2864,2001:db8:53::53,53,111,49,1894,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-206.KampUS.TeST.,1,A,1,1,1232.0,1,,,
1788253727.383225,2026-09-01T09:08:47.383225Z,6,udp,2001:db8:53::53,53,2001:db8:1::12d,2864,231,169,1894,1,0,0,0,0,0,0,0,0,1,0,3,1,HoST-206.KampUS.TeST.,1,A,1,1,1232.0,1,,,
1788253727.390291,2026-09-01T09:08:47.390291Z,4,udp,192.0.2.195,61028,198.51.100.53,53,91,49,10152,0,0,0,0,0,0,0,0,0,1,0,0,1,host-037.PorTal.Test.,43,DS,1,1,1400.0,1,,,
1788253727.394577,2026-09-01T09:08:47.394577Z,4,udp,198.51.100.53,53,192.0.2.195,61028,251,209,10152,1,0,0,0,0,0,0,0,0,1,0,4,1,host-037.PorTal.Test.,43,DS,1,1,1232.0,1,,,
1788253727.710859,2026-09-01T09:08:47.710859Z,4,udp,192.0.2.34,30047,198.51.100.53,53,90,48,50508,0,0,0,0,0,0,0,0,0,1,0,0,1,host-009.arsip.test.,2,NS,1,1,1400.0,1,,,
1788253727.712716,2026-09-01T09:08:47.712716Z,4,udp,198.51.100.53,53,192.0.2.34,30047,210,168,50508,1,0,0,0,0,0,0,0,0,1,0,3,1,host-009.arsip.test.,2,NS,1,1,1232.0,1,,,
1788253728.018137,2026-09-01T09:08:48.018137Z,6,udp,2001:db8:1::1c,21193,2001:db8:53::53,53,111,49,41455,0,0,0,0,0,0,0,0,0,1,0,0,1,HOst-339.ContOh.teST.,1,A,1,1,1232.0,1,,,
1788253728.024235,2026-09-01T09:08:48.024235Z,6,udp,2001:db8:53::53,53,2001:db8:1::1c,21193,191,129,41455,1,0,0,0,0,0,0,0,0,1,0,2,1,HOst-339.ContOh.teST.,1,A,1,1,1232.0,1,,,
1788253728.125104,2026-09-01T09:08:48.125104Z,4,udp,192.0.2.76,63256,198.51.100.53,53,91,49,26947,0,0,0,0,0,0,0,0,0,1,0,0,1,host-015.kampus.test.,16,TXT,1,1,1400.0,1,,,
1788253728.152008,2026-09-01T09:08:48.152008Z,4,udp,198.51.100.53,53,192.0.2.76,63256,171,129,26947,1,0,0,0,0,0,0,0,0,1,0,2,1,host-015.kampus.test.,16,TXT,1,1,1232.0,1,,,
1788253728.188366,2026-09-01T09:08:48.188366Z,4,udp,192.0.2.114,21250,198.51.100.53,53,91,49,60828,0,0,0,0,0,0,0,0,0,1,0,0,1,host-019.kampus.test.,1,A,1,1,1232.0,0,,,
1788253728.190267,2026-09-01T09:08:48.190267Z,4,udp,198.51.100.53,53,192.0.2.114,21250,171,129,60828,1,0,0,0,0,0,0,0,0,1,0,2,1,host-019.kampus.test.,1,A,1,1,1232.0,0,,,
1788253728.226735,2026-09-01T09:08:48.226735Z,6,udp,2001:db8:1::105,58843,2001:db8:53::53,53,111,49,32887,0,0,0,0,0,0,0,0,0,1,0,0,1,host-365.portal.test.,1,A,1,1,1232.0,1,,,
1788253728.227593,2026-09-01T09:08:48.227593Z,6,udp,2001:db8:53::53,53,2001:db8:1::105,58843,231,169,32887,1,0,0,0,0,0,0,0,0,1,0,3,1,host-365.portal.test.,1,A,1,1,1232.0,1,,,
1788253728.348586,2026-09-01T09:08:48.348586Z,4,udp,192.0.2.177,63829,198.51.100.53,53,91,49,2933,0,0,0,0,0,0,0,0,0,1,0,0,1,host-007.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253728.351445,2026-09-01T09:08:48.351445Z,4,udp,198.51.100.53,53,192.0.2.177,63829,121,79,2933,1,0,1,0,0,0,0,0,0,1,1,0,1,host-007.kampus.test.,2,NS,1,1,1232.0,1,,,host-007.kampus.test. NS 300 ns1.example.test.
1788253728.427081,2026-09-01T09:08:48.427081Z,6,udp,2001:db8:1::b8,58703,2001:db8:53::53,53,112,50,7117,0,0,0,0,0,0,0,0,0,1,0,0,1,host-006.layanan.test.,2,NS,1,1,1232.0,1,,,
1788253728.429519,2026-09-01T09:08:48.429519Z,6,udp,2001:db8:53::53,53,2001:db8:1::b8,58703,192,130,7117,1,0,0,0,0,0,0,0,0,1,0,2,1,host-006.layanan.test.,2,NS,1,1,1232.0,1,,,
1788253728.538865,2026-09-01T09:08:48.538865Z,6,udp,2001:db8:1::75,18079,2001:db8:53::53,53,111,49,34268,0,0,0,0,0,0,0,1,0,1,0,0,1,HoSt-089.pOrtal.TESt.,2,NS,1,1,4096.0,0,,,
1788253728.568931,2026-09-01T09:08:48.568931Z,6,udp,2001:db8:53::53,53,2001:db8:1::75,18079,201,139,34268,1,0,1,0,0,0,0,1,3,1,0,1,1,HoSt-089.pOrtal.TESt.,2,NS,1,1,1232.0,0,,,
1788253728.71072,2026-09-01T09:08:48.710720Z,6,udp,2001:db8:1::121,65147,2001:db8:53::53,53,111,49,36371,0,0,0,0,0,0,0,0,0,1,0,0,1,host-096.kampus.test.,28,AAAA,1,1,1232.0,0,,,
1788253728.716107,2026-09-01T09:08:48.716107Z,6,udp,2001:db8:53::53,53,2001:db8:1::121,65147,191,129,36371,1,0,0,0,0,0,0,0,0,1,0,2,1,host-096.kampus.test.,28,AAAA,1,1,1232.0,0,,,
1788253728.736317,2026-09-01T09:08:48.736317Z,4,tcp,192.0.2.214,22530,198.51.100.53,53,105,49,16399,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-261.PoRTaL.TeST.,1,A,1,1,1232.0,1,,,
1788253728.753585,2026-09-01T09:08:48.753585Z,4,tcp,198.51.100.53,53,192.0.2.214,22530,105,49,16399,1,0,0,0,0,0,0,0,2,1,0,0,1,HOsT-261.PoRTaL.TeST.,1,A,1,1,1232.0,1,,,
1788253728.877521,2026-09-01T09:08:48.877521Z,6,udp,2001:db8:1::1d3,33991,2001:db8:53::53,53,112,50,2585,0,0,0,0,0,0,0,0,0,1,0,0,1,host-167.layanan.test.,15,MX,1,1,1232.0,1,,,
1788253728.883785,2026-09-01T09:08:48.883785Z,6,udp,2001:db8:1::44,56908,2001:db8:53::53,53,111,49,3918,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.contoh.test.,2,NS,1,1,1232.0,1,,,
1788253728.887843,2026-09-01T09:08:48.887843Z,6,udp,2001:db8:53::53,53,2001:db8:1::1d3,33991,272,210,2585,1,0,0,0,0,0,0,0,0,1,0,4,1,host-167.layanan.test.,15,MX,1,1,1232.0,1,,,
